side,scouted_opponent,level,name,uses,games,poss_with_points,points,ppp,team_ppp,fgm,fga,fg_pct,fg3m,fg3a,turnovers,fouls_drawn,top_player,top_player_uses,series,top_action,top_location,top_location_uses,situation,personnel_grouping_mode,shot_clock_mode,game_situation_mode,defense_type_mode,example_titles,game_codes,possession_side
Opponent,Aurora Spartans,Personnel grouping,"Bryden Gryzmala, Isaiah Thompson, Jeffery Hillmer, Mekhi Doby, Zerrick Johnson",4,1,4,4.0,1.0,0.94,2,3,66.7,0,0,1,0,Aidan Werth,2,,,,0,Half court,4G-1W,Early clock (0-9 sec used),Trailing by 10+,,Aidan Werth | Jakeem Cole,AU@BEN,Defense
Opponent,Aurora Spartans,Personnel grouping,"Bryden Gryzmala, Jeffery Hillmer, Juan Madrigal, Larry Carthan, Robert Hutson",4,1,4,2.0,0.5,0.94,0,1,0.0,0,0,2,1,Obinna Izuora,1,Motion / no set,Reject,,0,Half court,4G-1W,Early clock (0-9 sec used),,,RORA M2M RJ PRESS | RORA M2M: TRAN | RORA M2M D,GUS@AU,Defense
Opponent,Aurora Spartans,Personnel grouping,"Bryden Gryzmala, Jeffery Hillmer, Juan Madrigal, Larry Carthan, Zerrick Johnson",7,2,7,8.0,1.14,0.94,1,3,33.3,0,2,2,0,Jake Schmitt,2,Motion / no set,Reject,,0,Half court,4G-1W,Early clock (0-9 sec used),"Clutch (last 5 min, margin ≤ 8)",,Amory Peterson | RORA M2M R/J PRES | RORA M2M R.J PRESS,BLC@AU GUS@AU,Defense
Opponent,Aurora Spartans,Personnel grouping,"Bryden Gryzmala, Jeffery Hillmer, Juan Madrigal, Mekhi Doby, Robert Hutson",2,1,2,0.0,0.0,0.94,0,2,0.0,0,2,0,0,Nathan LaPlant,1,,,,0,Half court,5G,Early clock (0-9 sec used),Trailing by 10+,,Nathan LaPlant | Ibrahim Elagha,AU@BEN,Defense
Opponent,Aurora Spartans,Personnel grouping,"Bryden Gryzmala, Jeffery Hillmer, Larry Carthan, Robert Hutson, Zerrick Johnson",2,1,2,0.0,0.0,0.94,0,2,0.0,0,0,0,0,Connor Beauchamp,1,BLOB,,,0,BLOB,4G-1W,Early clock (0-9 sec used),,,RORA M2M- BLOB | RORA M2M D,GUS@AU,Defense
Opponent,Aurora Spartans,Personnel grouping,"Bryden Gryzmala, Juan Madrigal, Larry Carthan, Mekhi Doby, Robert Hutson",6,1,6,9.0,1.5,0.94,2,2,100.0,0,0,0,2,Ryan Tucker,3,,,,0,Half court,4G-1W,Early clock (0-9 sec used),,,Ryan Tucker | Noah Mason | Connor Glasgow,AU@BEN,Defense
Opponent,Aurora Spartans,Personnel grouping,"Cullen Rauls, Devon Richardson, Gevon Grant, Jeffery Hillmer, Juan Madrigal",3,1,3,4.0,1.33,0.94,2,3,66.7,0,0,0,0,Alejandro Diaz,2,,,,0,Half court,4G-1B,Early clock (0-9 sec used),,,Alejandro Diaz | Tyler Swierczek,AU@NCC,Defense
Opponent,Aurora Spartans,Personnel grouping,"Cullen Rauls, Devon Richardson, Gevon Grant, Jeffery Hillmer, Larry Carthan",6,1,6,7.0,1.17,0.94,3,6,50.0,1,3,0,0,Alejandro Diaz,2,,,,0,Half court,3G-1W-1B,Early clock (0-9 sec used),,,Alejandro Diaz | James Bullock | Tyler Swierczek,AU@NCC,Defense
Opponent,Aurora Spartans,Personnel grouping,"Cullen Rauls, Devon Richardson, Gevon Grant, Jeffery Hillmer, Mekhi Doby",5,1,5,4.0,0.8,0.94,0,2,0.0,0,1,1,1,Ryan Tucker,2,,,,0,Half court,4G-1B,Early clock (0-9 sec used),,,Ryan Tucker | Noah Mason | Hudson Parker,AU@BEN,Defense
Opponent,Aurora Spartans,Personnel grouping,"Cullen Rauls, Devon Richardson, Gevon Grant, Jeffery Hillmer, Robert Hutson",1,1,1,0.0,0.0,0.94,0,1,0.0,0,0,0,0,Tyler DiSilvio,1,,,,0,Half court,4G-1B,Early clock (0-9 sec used),,,Tyler DiSilvio,AU@NCC,Defense
Opponent,Aurora Spartans,Personnel grouping,"Cullen Rauls, Devon Richardson, Jeffery Hillmer, Juan Madrigal, Mekhi Doby",4,1,4,7.0,1.75,0.94,1,2,50.0,1,1,0,1,Jakeem Cole,2,,,,0,Half court,4G-1B,Early clock (0-9 sec used),Trailing by 10+,,Jakeem Cole | Ryan Sammons | Noah Mason,AU@BEN,Defense
Opponent,Aurora Spartans,Personnel grouping,"Cullen Rauls, Devon Richardson, Jeffery Hillmer, Mekhi Doby, Zerrick Johnson",7,1,7,4.0,0.57,0.94,2,4,50.0,0,1,2,0,Jakeem Cole,3,,,,0,Half court,4G-1B,Early clock (0-9 sec used),,,Jakeem Cole | Nathan LaPlant | Ryan Sammons,AU@BEN,Defense
Opponent,Aurora Spartans,Personnel grouping,"Cullen Rauls, Gevon Grant, Juan Madrigal, Larry Carthan, Robert Hutson",3,1,3,5.0,1.67,0.94,2,2,100.0,1,1,1,0,Tre Davis,1,,,,0,Half court,4G-1W,Early clock (0-9 sec used),,,Tre Davis | Tyler Swierczek | Alejandro Diaz,AU@NCC,Defense
Opponent,Aurora Spartans,Personnel grouping,"Cullen Rauls, Gevon Grant, Larry Carthan, Mekhi Doby, Robert Hutson",14,1,14,13.0,0.93,0.94,3,6,50.0,1,3,4,1,Ryan Tucker,6,,,,0,Half court,4G-1W,Early clock (0-9 sec used),Trailing by 10+,,Ryan Tucker | Noah Mason | Pavle Magazin,AU@BEN,Defense
Opponent,Aurora Spartans,Personnel grouping,"Cullen Rauls, Isaiah Thompson, Jeffery Hillmer, Juan Madrigal, Larry Carthan",2,1,2,2.0,1.0,0.94,1,1,100.0,0,0,1,0,Sean Molloy,1,,,,0,Half court,3G-2W,Early clock (0-9 sec used),,,Sean Molloy | Tre Davis,AU@NCC,Defense
Opponent,Aurora Spartans,Personnel grouping,"Cullen Rauls, Jeffery Hillmer, Juan Madrigal, Larry Carthan, Mekhi Doby",6,1,6,6.0,1.0,0.94,1,1,100.0,0,0,3,1,Ryan Sammons,3,,,,0,Half court,4G-1W,Early clock (0-9 sec used),Trailing by 10+,,Ryan Sammons | Hudson Parker | Ryan Tucker,AU@BEN,Defense
Opponent,Aurora Spartans,Personnel grouping,"Devon Richardson, Gevon Grant, Isaiah Thompson, Jeffery Hillmer, Juan Madrigal",6,1,6,10.0,1.67,0.94,3,4,75.0,0,1,0,2,Jake Schmitt,3,Motion / no set,Reject,,0,Half court,3G-1W-1B,Early clock (0-9 sec used),"Clutch (last 5 min, margin ≤ 8)",,RORA M2M RJ PRESS | RORA M2M- BLOB | RORA M2M D,GUS@AU,Defense
Opponent,Aurora Spartans,Personnel grouping,"Devon Richardson, Gevon Grant, Isaiah Thompson, Juan Madrigal, Zerrick Johnson",5,1,5,11.0,2.2,0.94,3,3,100.0,1,1,0,1,Max Briggs,3,,,,0,Half court,3G-1W-1B,Early clock (0-9 sec used),,,Max Briggs | Amory Peterson,BLC@AU,Defense
Opponent,Aurora Spartans,Personnel grouping,"Devon Richardson, Gevon Grant, Jeffery Hillmer, Juan Madrigal, Mekhi Doby",9,1,9,5.0,0.56,0.94,3,8,37.5,1,3,1,0,Brandon McCoy,3,,,,0,Half court,4G-1B,Early clock (0-9 sec used),,,Brandon McCoy | Aidan Werth | Jakeem Cole,AU@BEN,Defense
Opponent,Aurora Spartans,Personnel grouping,"Devon Richardson, Gevon Grant, Jeffery Hillmer, Juan Madrigal, Robert Hutson",4,2,4,4.0,1.0,0.94,1,3,33.3,0,2,0,1,Jake Schmitt,1,Motion / no set,Reject,,0,Half court,4G-1B,Early clock (0-9 sec used),,,RORA M2 R.J PRESS | RORA M2M RJ PRESS | RORA M2MRJ PRESS,AU@NCC GUS@AU,Defense
Opponent,Aurora Spartans,Personnel grouping,"Devon Richardson, Gevon Grant, Jeffery Hillmer, Juan Madrigal, Zerrick Johnson",42,4,42,42.0,1.0,0.94,14,31,45.2,6,15,5,3,Andrew Quam,7,BLOB,Reject,,0,Half court,4G-1B,Early clock (0-9 sec used),"Clutch (last 5 min, margin ≤ 8)",,Tyler DiSilvio | Cooper Mensink | Max Briggs,AU@BEN AU@NCC BLC@AU GUS@AU,Defense
Opponent,Aurora Spartans,Personnel grouping,"Devon Richardson, Gevon Grant, Jeffery Hillmer, Mekhi Doby, Robert Hutson",3,1,3,7.0,2.33,0.94,3,3,100.0,1,1,0,0,Nathan LaPlant,1,,,,0,Half court,4G-1B,Early clock (0-9 sec used),,,Nathan LaPlant | Aidan Werth | Brandon McCoy,AU@BEN,Defense
Opponent,Aurora Spartans,Personnel grouping,"Devon Richardson, Gevon Grant, Juan Madrigal, Mekhi Doby, Robert Hutson",2,1,2,0.0,0.0,0.94,0,2,0.0,0,1,0,0,Hudson Parker,2,,,,0,Half court,4G-1B,Early clock (0-9 sec used),,,Hudson Parker,AU@BEN,Defense
Opponent,Aurora Spartans,Personnel grouping,"Devon Richardson, Gevon Grant, Juan Madrigal, Robert Hutson, Zerrick Johnson",1,1,1,0.0,0.0,0.94,0,0,,0,0,1,0,Jack Brockmann,1,,,,0,Half court,4G-1B,Early clock (0-9 sec used),"Clutch (last 5 min, margin ≤ 8)",,Jack Brockmann,BLC@AU,Defense
Opponent,Aurora Spartans,Personnel grouping,"Devon Richardson, Isaiah Thompson, Juan Madrigal, Robert Hutson, Zerrick Johnson",2,1,2,2.0,1.0,0.94,0,0,,0,0,1,1,Myles Barnette,2,,,,0,Half court,3G-1W-1B,Early clock (0-9 sec used),,,RORA M2M D | RORA M2M R/J PRESS,GUS@AU,Defense
Opponent,Aurora Spartans,Personnel grouping,"Devon Richardson, Jeffery Hillmer, Juan Madrigal, Robert Hutson, Zerrick Johnson",1,1,1,0.0,0.0,0.94,0,0,,0,0,0,1,Obinna Izuora,1,Motion / no set,Reject,,0,Half court,4G-1B,Early clock (0-9 sec used),,,RORA M2M RJ PRESS,GUS@AU,Defense
Opponent,Aurora Spartans,Personnel grouping,"Gevon Grant, Isaiah Thompson, Jeffery Hillmer, Juan Madrigal, Larry Carthan",8,2,8,5.0,0.62,0.94,2,6,33.3,1,3,2,0,Tyler DiSilvio,3,,,,0,Half court,3G-2W,Early clock (0-9 sec used),,,Tyler DiSilvio | Max Briggs | Amory Peterson,AU@NCC BLC@AU,Defense
Opponent,Aurora Spartans,Personnel grouping,"Gevon Grant, Jeffery Hillmer, Juan Madrigal, Larry Carthan, Mekhi Doby",1,1,1,0.0,0.0,0.94,0,1,0.0,0,0,0,0,Aidan Werth,1,,,,0,Half court,4G-1W,Early clock (0-9 sec used),Trailing by 10+,,Aidan Werth,AU@BEN,Defense
Opponent,Aurora Spartans,Personnel grouping,"Gevon Grant, Jeffery Hillmer, Juan Madrigal, Larry Carthan, Robert Hutson",2,1,2,2.0,1.0,0.94,1,2,50.0,0,0,0,0,Andrew Quam,1,SLOB,Reject,,0,SLOB,4G-1W,Early clock (0-9 sec used),,,RORA M2M-SLOB | RORA M2M RJ PRESS,GUS@AU,Defense
Opponent,Aurora Spartans,Personnel grouping,"Gevon Grant, Jeffery Hillmer, Juan Madrigal, Larry Carthan, Zerrick Johnson",8,2,8,12.0,1.5,0.94,3,5,60.0,2,2,1,1,Obinna Izuora,2,BLOB,,,0,Half court,4G-1W,Early clock (0-9 sec used),Trailing by 10+,,RORA M2M R/J PRESS | Hudson Parker | RORA M2M-BLOB,AU@BEN GUS@AU,Defense
Opponent,Aurora Spartans,Personnel grouping,"Gevon Grant, Jeffery Hillmer, Juan Madrigal, Mekhi Doby, Robert Hutson",2,1,2,4.0,2.0,0.94,2,2,100.0,0,0,0,0,Ryan Tucker,2,,,,0,Half court,5G,Early clock (0-9 sec used),Trailing by 10+,,Ryan Tucker,AU@BEN,Defense
Opponent,Aurora Spartans,Personnel grouping,"Gevon Grant, Jeffery Hillmer, Juan Madrigal, Mekhi Doby, Zerrick Johnson",12,1,12,14.0,1.17,0.94,1,1,100.0,0,0,0,3,Aidan Werth,4,,,,0,Half court,5G,Early clock (0-9 sec used),Trailing by 10+,,Aidan Werth | Ryan Sammons | Noah Mason,AU@BEN,Defense
Opponent,Aurora Spartans,Personnel grouping,"Gevon Grant, Jeffery Hillmer, Larry Carthan, Robert Hutson, Zerrick Johnson",4,1,4,0.0,0.0,0.94,0,2,0.0,0,2,2,0,Rysley Borman,2,,,,0,Half court,4G-1W,Early clock (0-9 sec used),,,Rysley Borman | Max Briggs | Jack Brockmann,BLC@AU,Defense
Opponent,Aurora Spartans,Personnel grouping,"Gevon Grant, Juan Madrigal, Larry Carthan, Robert Hutson, Zerrick Johnson",2,1,2,0.0,0.0,0.94,0,0,,0,0,2,0,Brady Ingersoll,1,,,,0,Half court,4G-1W,Early clock (0-9 sec used),,,Brady Ingersoll | Will Walter,BLC@AU,Defense
Opponent,Aurora Spartans,Personnel grouping type,3G-1W-1B,37,3,37,43.0,1.16,0.94,12,25,48.0,5,13,5,5,Myles Barnette,6,Motion / no set,Reject,,0,Half court,3G-1W-1B,Early clock (0-9 sec used),"Clutch (last 5 min, margin ≤ 8)",,RORA M2M D | RORA M2M R/J PRESS | RORA M2M RJ PRESS,AU@NCC BLC@AU GUS@AU,Defense
Opponent,Aurora Spartans,Personnel grouping type,3G-2W,17,3,17,11.0,0.65,0.94,5,12,41.7,1,4,5,0,Jack Brockmann,3,Motion / no set,Reject,,0,Half court,3G-2W,Early clock (0-9 sec used),,,Jack Brockmann | Tyler DiSilvio | RORA M2M RJ PRESS,AU@NCC BLC@AU GUS@AU,Defense
Opponent,Aurora Spartans,Personnel grouping type,4G-1B,169,4,169,154.0,0.91,0.94,50,115,43.5,18,50,21,16,Tyler Swierczek,12,Motion / no set,Reject,,0,Half court,4G-1B,Early clock (0-9 sec used),"Clutch (last 5 min, margin ≤ 8)",,Tyler Swierczek | Tyler DiSilvio | Max Briggs,AU@BEN AU@NCC BLC@AU GUS@AU,Defense
Opponent,Aurora Spartans,Personnel grouping type,4G-1W,94,4,94,88.0,0.94,0.94,22,49,44.9,7,21,22,10,Ryan Tucker,12,Motion / no set,Reject,,0,Half court,4G-1W,Early clock (0-9 sec used),Trailing by 10+,,Ryan Tucker | Hudson Parker | Aidan Werth,AU@BEN AU@NCC BLC@AU GUS@AU,Defense
Opponent,Aurora Spartans,Personnel grouping type,5G,19,3,19,21.0,1.11,0.94,4,8,50.0,1,5,0,3,Aidan Werth,4,,,,0,Half court,5G,Early clock (0-9 sec used),Trailing by 10+,,Aidan Werth | Ryan Sammons | Noah Mason,AU@BEN BLC@AU GUS@AU,Defense
Opponent,Aurora Spartans,Game situation,"Clutch (last 5 min, margin ≤ 8)",27,3,27,33.0,1.22,0.94,8,17,47.1,5,11,2,5,Max Briggs,5,Motion / no set,Reject,,0,Half court,4G-1B,Early clock (0-9 sec used),"Clutch (last 5 min, margin ≤ 8)",,Max Briggs | Cooper Mensink | RORA M2M RJ PRESS,AU@NCC BLC@AU GUS@AU,Defense
Opponent,Aurora Spartans,Game situation,Leading by 10+,1,1,1,0.0,0.0,0.94,0,1,0.0,0,1,0,0,Alejandro Diaz,1,,,,0,Half court,4G-1B,Early clock (0-9 sec used),Leading by 10+,,Alejandro Diaz,AU@NCC,Defense
Opponent,Aurora Spartans,Game situation,Trailing by 10+,59,1,59,62.0,1.05,0.94,9,19,47.4,2,6,9,11,Ryan Tucker,11,,,,0,Half court,4G-1W,Early clock (0-9 sec used),Trailing by 10+,,Ryan Tucker | Jakeem Cole | Aidan Werth,AU@BEN,Defense
Opponent,Aurora Spartans,Shot clock,Early clock (0-9 sec used),278,4,278,273.0,0.98,0.94,74,160,46.2,26,72,45,33,Jakeem Cole,16,Motion / no set,Reject,,0,Half court,4G-1B,Early clock (0-9 sec used),Trailing by 10+,,Jakeem Cole | Ryan Tucker | Tyler Swierczek,AU@BEN AU@NCC BLC@AU GUS@AU,Defense
Opponent,Aurora Spartans,Shot clock,Late clock (20+ sec used),17,4,17,13.0,0.76,0.94,6,15,40.0,1,4,2,0,Tyler Swierczek,4,,,,0,Half court,4G-1W,Late clock (20+ sec used),Trailing by 10+,,Tyler Swierczek | Noah Mason | Aidan Werth,AU@BEN AU@NCC BLC@AU GUS@AU,Defense
Opponent,Aurora Spartans,Shot clock,Organized offense (10-19 sec used),41,4,41,31.0,0.76,0.94,13,34,38.2,5,17,6,1,Tyler DiSilvio,5,Motion / no set,Reject,,0,Half court,4G-1B,Organized offense (10-19 sec used),"Clutch (last 5 min, margin ≤ 8)",,Tyler DiSilvio | Max Briggs | Aidan Werth,AU@BEN AU@NCC BLC@AU GUS@AU,Defense
Opponent,Aurora Spartans,Defense played,Man-to-Man,69,1,60,59.0,0.98,0.94,17,41,41.5,6,17,12,13,Jake Schmitt,21,Motion / no set,Reject,,0,Half court,4G-1B,Early clock (0-9 sec used),"Clutch (last 5 min, margin ≤ 8)",,RORA M2M RJ PRESS | RORA M2M R/J PRESS | RORA M2M D,GUS@AU,Defense
